0,0,1,2,2,2,3,3,0,4,0,4,0,0,0,21,50,Level 2
1,0,1,0,0,0,0,3,3,0,4,0,0,5,0,17,50,Level 2
1,0,1,0,0,2,0,3,3,0,0,4,0,5,0,19,59,Level 1
1,0,0,2,0,2,0,0,3,4,0,4,0,0,5,21,59,Level 2
1,1,1,2,2,2,3,3,0,0,0,0,5,5,0,25,31,Level 4
1,0,0,0,0,2,3,0,3,0,4,4,0,0,0,17,35,Level 2
0,1,1,0,2,2,3,0,3,0,0,0,0,0,0,12,58,Level 1
0,0,1,0,0,2,3,3,3,4,0,0,5,5,0,26,53,Level 2
0,0,0,2,2,0,0,0,3,0,4,4,5,5,5,30,35,Level 4
0,0,1,0,0,2,3,0,3,4,4,4,5,5,0,31,49,Level 3
1,1,1,0,0,0,3,0,0,0,0,4,5,0,0,15,32,Level 2
1,0,1,0,0,2,3,0,0,4,0,0,0,5,5,21,33,Level 3
0,0,1,0,0,0,3,3,3,4,0,4,5,5,5,33,56,Level 3
1,1,0,2,2,0,0,3,3,4,0,4,0,5,5,30,39,Level 4
1,1,1,2,2,2,0,0,3,0,0,4,0,5,5,26,50,Level 3
1,0,0,0,0,0,3,3,3,4,0,4,5,5,0,28,46,Level 3
0,1,0,0,2,0,3,0,3,4,0,4,5,5,5,32,38,Level 4
1,0,1,0,0,0,3,3,0,4,4,0,0,0,0,16,52,Level 1
0,1,0,2,2,0,0,0,3,4,0,4,0,0,5,21,52,Level 2
1,0,1,2,0,2,3,3,3,4,4,4,0,0,0,27,45,Level 3
0,1,1,2,2,2,0,0,0,4,4,4,5,0,0,25,48,Level 3
1,0,1,0,0,2,3,3,3,4,4,4,0,5,5,35,40,Level 4
1,1,1,0,2,0,0,3,0,0,0,4,5,0,5,22,30,Level 4
0,0,0,2,0,2,0,0,3,0,0,4,0,0,0,11,44,Level 1
0,1,0,0,0,0,3,3,0,0,4,0,0,5,0,16,56,Level 1
1,1,1,0,2,0,3,3,0,4,4,0,5,5,0,29,46,Level 3
1,0,0,2,0,0,0,3,3,4,0,0,5,5,5,28,52,Level 3
1,1,1,2,2,2,0,0,3,4,0,0,5,5,5,31,59,Level 3
0,0,0,0,2,0,0,0,0,0,4,4,5,5,5,25,32,Level 4
1,1,1,2,0,2,3,0,3,4,0,0,0,0,0,17,35,Level 2
0,0,1,2,2,0,0,0,3,0,0,0,0,5,0,13,52,Level 1
1,1,1,2,0,0,3,0,3,4,4,0,0,0,0,19,32,Level 3
1,0,1,2,0,2,3,0,3,0,4,4,0,5,0,25,36,Level 4
0,0,0,0,2,2,0,0,3,0,4,4,5,5,5,30,57,Level 3
1,1,0,2,0,0,0,0,0,4,0,4,0,0,0,12,53,Level 1
0,0,0,0,2,0,3,3,3,0,4,0,5,5,5,30,46,Level 3
1,0,0,0,0,0,3,3,0,4,0,0,0,0,0,11,52,Level 1
0,1,0,2,2,2,0,0,3,4,0,0,0,0,5,19,33,Level 3
1,1,0,2,0,0,3,0,3,0,0,4,5,5,5,29,55,Level 3
1,1,1,0,2,2,3,3,0,0,0,0,5,5,5,28,46,Level 3
1,1,0,2,0,2,0,3,3,0,4,4,5,0,5,30,39,Level 4
1,0,1,2,2,2,3,0,0,4,0,4,5,5,0,29,50,Level 3
1,1,1,0,2,2,0,3,0,4,0,0,0,0,5,19,32,Level 3
1,0,0,0,0,2,0,3,3,0,4,4,0,0,0,17,40,Level 2
0,0,0,2,2,0,3,0,3,4,4,4,0,0,5,27,35,Level 4
0,0,0,2,2,0,3,3,3,0,0,4,5,5,5,32,41,Level 4
0,0,1,2,0,2,3,3,3,4,4,0,5,0,5,32,45,Level 4
0,0,1,2,2,0,3,3,3,0,4,4,0,5,0,27,45,Level 3
0,1,0,2,2,2,0,3,3,0,4,0,0,0,5,22,31,Level 4
1,1,1,2,2,2,0,0,0,0,4,4,0,5,5,27,53,Level 3
0,1,0,2,2,2,3,0,3,0,0,0,5,5,5,28,45,Level 3
1,0,1,2,2,2,3,3,0,0,4,0,5,5,0,28,42,Level 3
0,1,0,0,0,2,3,0,0,4,0,0,0,0,5,15,42,Level 2
0,1,0,2,0,0,0,0,0,0,0,0,5,5,5,18,54,Level 1
1,1,0,0,2,0,3,3,3,0,4,4,5,0,0,26,51,Level 3
1,0,0,2,0,2,3,3,3,4,4,0,0,5,0,27,50,Level 3
0,0,1,0,2,0,3,0,3,0,4,0,5,5,0,23,34,Level 4
1,1,0,0,0,0,3,3,0,4,0,4,5,0,5,26,57,Level 2
0,0,0,0,0,2,3,3,3,4,4,4,5,5,5,38,38,Level 4
0,0,0,2,0,2,0,0,3,0,0,4,5,5,5,26,35,Level 4
1,1,1,0,2,2,0,3,0,0,0,4,5,5,5,29,32,Level 4
1,0,1,2,0,2,3,0,3,4,4,0,5,0,0,25,35,Level 4
1,0,0,2,2,0,0,3,3,4,0,4,0,0,5,24,52,Level 2
0,0,1,0,0,0,3,0,3,4,4,0,0,0,0,15,50,Level 1
1,1,0,2,0,0,3,0,3,4,0,0,5,0,0,19,49,Level 2
1,1,0,2,0,2,0,3,3,4,4,4,5,0,5,34,30,Level 4
1,1,1,0,2,0,3,0,0,4,0,0,0,5,5,22,56,Level 2
0,1,1,0,2,2,0,3,3,0,4,4,5,5,0,30,34,Level 4
0,0,1,0,2,0,0,0,3,0,0,4,0,5,0,15,31,Level 2
1,0,0,2,0,2,3,3,3,4,0,4,5,5,0,32,53,Level 3
0,0,1,2,0,0,0,0,3,0,4,4,5,0,5,24,49,Level 2
0,1,0,0,2,2,0,3,0,0,4,4,0,5,0,21,51,Level 2
0,0,1,0,2,2,3,3,0,0,4,4,5,0,0,24,55,Level 2
0,0,1,0,0,0,0,0,3,0,4,0,5,5,0,18,33,Level 3
1,0,0,2,2,0,0,3,3,4,0,0,5,5,0,25,36,Level 4
1,0,0,2,0,2,0,3,0,0,4,0,5,5,5,27,58,Level 2
1,0,1,0,0,2,0,3,0,4,4,4,0,5,0,24,32,Level 4
1,0,1,2,0,0,0,0,0,0,0,0,0,5,0,9,45,Level 1
1,1,1,0,0,0,3,0,3,0,0,0,0,0,0,9,48,Level 1
0,0,1,2,2,2,0,3,0,0,0,0,0,5,0,15,35,Level 2
0,1,0,2,2,2,0,3,3,0,0,0,0,5,0,18,59,Level 1
1,1,0,2,0,0,0,3,0,0,4,0,5,5,5,26,38,Level 4
0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,12,37,Level 1
0,0,0,2,2,2,3,0,3,0,4,4,0,0,5,25,50,Level 2
0,1,1,0,0,2,3,3,0,4,4,0,5,0,0,23,37,Level 3
1,1,1,2,2,0,0,3,0,0,4,4,5,5,0,28,46,Level 3
0,0,1,2,0,2,3,3,0,4,0,0,5,0,0,20,56,Level 2
0,1,0,2,2,0,3,0,3,0,4,4,0,0,5,24,37,Level 3
1,1,1,2,2,0,0,0,0,0,4,4,0,5,5,25,30,Level 4
1,1,1,2,2,0,3,0,0,0,4,4,0,5,0,23,36,Level 3
0,1,1,0,0,2,3,3,3,0,0,4,5,0,5,27,30,Level 4
1,1,0,0,2,2,3,0,3,0,0,0,5,5,0,22,30,Level 4
0,0,1,0,2,0,3,3,3,0,0,0,5,0,5,22,31,Level 4
0,1,1,0,2,2,3,3,0,4,0,4,5,0,5,30,55,Level 3
1,0,1,0,2,2,0,0,0,4,4,4,5,0,0,23,39,Level 3
1,0,1,0,0,0,3,0,3,4,0,0,5,5,5,27,33,Level 4
1,1,0,2,0,0,0,3,0,0,4,0,0,0,5,16,53,Level 1
0,0,0,0,2,0,0,0,0,4,4,0,0,0,0,10,53,Level 1
1,0,0,2,2,2,3,0,0,0,4,4,5,0,5,28,54,Level 3
0,1,1,0,2,0,3,3,0,0,0,4,5,0,5,24,50,Level 2
0,0,0,2,2,2,0,3,3,4,0,4,0,0,0,20,32,Level 3
1,1,1,0,2,0,3,0,0,4,0,0,0,0,0,12,55,Level 1
1,0,0,0,0,2,0,0,3,0,4,0,5,0,0,15,42,Level 2
1,1,1,0,0,2,3,0,3,4,4,0,0,0,0,19,55,Level 2
1,1,1,2,0,0,3,0,3,4,0,4,0,5,0,24,31,Level 4
1,1,0,0,2,2,3,3,0,0,4,0,5,5,0,26,56,Level 2
1,1,1,0,0,2,0,3,3,0,4,0,5,0,0,20,30,Level 3
0,0,1,2,0,0,0,0,0,0,0,0,5,5,0,13,45,Level 1
0,0,1,2,2,0,0,0,3,0,4,0,0,5,0,17,39,Level 2
0,0,1,2,2,0,3,3,0,0,0,4,0,0,5,20,45,Level 2
1,1,1,0,2,0,3,3,0,0,4,0,5,5,0,25,32,Level 4
1,0,1,0,0,0,3,3,3,0,4,4,5,5,0,29,44,Level 3
1,1,0,2,2,2,3,0,0,0,4,4,5,0,0,24,57,Level 2
0,0,0,0,0,0,0,3,0,4,4,0,5,0,0,16,45,Level 2
1,0,1,0,0,0,0,3,0,4,4,0,0,0,5,18,57,Level 1
0,1,1,0,2,2,0,0,3,4,4,4,5,5,5,36,49,Level 4
1,0,0,0,2,2,3,0,3,0,4,4,0,5,0,24,56,Level 2
1,1,1,0,0,0,0,0,0,0,4,4,0,5,5,21,50,Level 2
1,0,1,0,0,0,3,3,3,0,4,0,5,5,5,30,46,Level 3
0,1,1,0,2,2,3,0,3,0,0,4,5,0,0,21,35,Level 3
0,0,0,0,2,2,0,3,3,4,0,4,0,0,5,23,56,Level 2
0,0,0,0,2,2,3,0,3,0,4,4,0,0,0,18,55,Level 1
1,1,0,0,2,0,3,3,3,0,4,0,5,0,5,27,33,Level 4
0,0,1,0,0,2,3,0,3,0,0,0,5,0,5,19,42,Level 2
1,0,1,0,2,0,3,0,0,0,4,4,5,5,5,30,38,Level 4
0,1,0,0,2,0,3,0,3,0,4,0,0,0,0,13,43,Level 1
1,0,1,2,2,0,0,0,0,4,4,4,0,5,0,23,34,Level 4
0,1,1,0,0,2,3,0,3,4,4,4,0,0,0,22,33,Level 3
1,1,0,0,0,2,0,3,3,0,0,4,0,5,0,19,37,Level 3
0,1,0,0,2,0,0,3,0,0,4,0,0,0,5,15,52,Level 1
0,0,1,0,0,2,3,0,0,0,0,4,0,0,5,15,36,Level 2
0,0,0,0,2,0,0,0,3,0,4,0,5,5,5,24,51,Level 2
0,1,1,2,2,2,0,0,0,0,0,0,5,5,0,18,36,Level 2
1,0,1,2,0,2,0,3,3,4,4,4,0,5,0,29,51,Level 3
1,0,0,2,0,2,3,3,3,0,0,4,0,5,0,23,31,Level 4
0,0,0,2,0,0,3,0,0,0,0,4,0,0,0,9,54,Level 1
1,1,0,0,2,0,0,3,0,0,4,4,5,5,5,30,55,Level 3
1,0,1,2,2,2,0,0,3,4,0,0,5,5,5,30,47,Level 3
1,0,1,0,2,0,3,0,0,4,0,0,5,0,0,16,31,Level 3
0,0,1,0,2,0,0,0,3,4,0,0,0,0,0,10,35,Level 1
1,0,1,2,2,0,0,0,0,4,0,0,0,0,5,15,53,Level 1
0,1,0,0,0,0,0,0,0,0,4,4,5,5,0,19,41,Level 2
0,0,0,0,0,2,3,0,3,0,0,4,5,5,0,22,49,Level 2
1,1,1,2,2,2,3,0,3,4,0,4,5,0,0,28,40,Level 4
0,1,1,2,2,0,3,3,3,0,0,4,0,0,0,19,47,Level 2
0,1,1,2,2,2,0,0,0,0,0,0,0,0,5,13,52,Level 1
0,0,1,2,0,0,3,3,3,4,0,0,0,5,5,26,30,Level 4
1,1,1,2,2,0,3,3,0,4,4,4,5,0,5,35,37,Level 4
1,1,1,2,0,0,0,3,0,4,4,0,5,0,5,26,31,Level 4
0,0,0,0,2,2,3,3,0,0,0,4,5,5,5,29,40,Level 4
1,0,0,2,0,0,0,0,0,0,4,4,5,5,0,21,33,Level 3
1,0,0,2,2,2,0,0,3,4,4,4,0,5,0,27,32,Level 4
0,0,1,0,0,2,3,3,3,0,0,0,0,0,5,17,54,Level 1
1,1,1,0,2,0,0,3,3,0,4,4,0,0,0,19,34,Level 3
0,0,0,0,0,2,3,3,0,4,0,0,0,5,0,17,41,Level 2
0,0,1,2,2,0,0,0,3,4,4,4,0,5,0,25,58,Level 2
0,0,1,2,2,0,3,3,3,0,0,0,0,5,5,24,39,Level 3
0,0,1,2,0,0,3,3,3,4,0,0,0,0,5,21,35,Level 3
0,0,1,2,0,0,3,0,3,4,4,0,5,5,5,32,41,Level 4
0,1,0,2,0,2,3,3,0,0,4,4,5,5,0,29,30,Level 4
1,0,0,2,0,0,3,3,3,4,4,0,5,0,0,25,57,Level 2
1,1,1,2,0,0,0,0,3,4,0,0,5,0,0,17,55,Level 1
0,1,0,0,0,0,3,3,0,0,4,4,5,5,5,30,49,Level 3
0,1,1,2,0,2,3,3,0,4,0,4,0,0,0,20,49,Level 2
1,1,1,2,2,0,0,0,3,0,0,0,0,0,0,10,55,Level 1
1,0,1,2,0,0,3,0,3,4,4,0,5,5,0,28,43,Level 3
1,0,0,0,0,0,0,3,3,4,0,0,0,0,5,16,33,Level 2
1,0,1,2,0,2,3,3,3,4,0,4,0,5,5,33,46,Level 4
1,1,1,2,2,0,3,3,3,4,4,4,0,5,0,33,58,Level 3
0,1,1,2,2,0,3,0,0,4,0,4,0,0,0,17,46,Level 2
1,0,1,0,0,2,3,3,3,4,4,4,5,5,0,35,57,Level 3
1,0,0,0,2,0,0,3,0,4,0,4,5,0,5,24,52,Level 2
1,1,1,0,2,0,3,0,0,0,0,0,5,5,5,23,50,Level 2
1,1,1,2,0,2,3,0,3,0,0,4,0,5,5,27,31,Level 4
1,0,1,0,0,2,3,0,0,4,4,0,0,0,5,20,54,Level 2
1,0,1,0,0,0,0,0,0,0,0,0,5,5,0,12,33,Level 2
0,1,0,2,2,0,0,3,0,0,0,4,5,0,5,22,51,Level 2
1,0,0,2,0,2,3,3,3,4,0,0,0,5,5,28,49,Level 3
0,1,1,2,2,0,0,3,3,0,0,0,5,5,0,22,40,Level 3
0,1,1,2,0,2,3,3,3,0,4,4,0,0,0,23,50,Level 2
0,1,0,0,2,0,3,3,3,4,0,0,5,0,0,21,58,Level 2
0,0,1,0,0,0,0,3,3,0,0,0,5,5,5,22,40,Level 3
1,0,0,2,2,2,3,3,0,0,0,0,0,5,0,18,38,Level 2
1,1,1,2,2,2,0,3,0,0,4,4,5,0,5,30,48,Level 3
1,0,0,0,0,2,3,0,3,4,0,4,5,0,5,27,39,Level 4
0,1,1,2,2,0,0,0,0,0,0,4,0,5,5,20,35,Level 3
1,1,0,2,0,0,0,0,3,4,4,0,5,5,5,30,57,Level 3
0,0,0,0,2,2,3,0,3,4,4,0,5,5,5,33,41,Level 4
0,1,1,0,0,2,3,3,0,0,4,0,0,0,0,14,42,Level 1
1,0,1,0,2,2,3,3,0,4,0,4,0,5,0,25,45,Level 3
0,1,1,2,2,2,3,3,0,0,4,0,5,5,5,33,41,Level 4
0,1,1,2,0,0,0,3,3,4,0,4,0,5,5,28,44,Level 3
0,0,0,2,0,0,0,0,0,4,0,0,0,5,0,11,49,Level 1
0,1,0,0,2,0,3,0,0,4,4,0,5,0,0,19,38,Level 2
1,0,1,0,2,0,0,0,3,4,4,0,5,0,0,20,45,Level 2
1,1,1,0,2,2,3,0,0,0,4,0,0,0,5,19,58,Level 1
0,1,1,0,0,2,3,3,0,0,0,4,5,5,5,29,38,Level 4
1,0,0,0,0,2,3,0,0,0,0,0,5,0,0,11,33,Level 1
1,0,1,2,2,0,3,0,0,4,4,4,5,5,0,31,40,Level 4
1,0,1,0,0,2,0,3,0,0,4,4,5,0,5,25,55,Level 2
1,0,0,2,0,0,3,0,3,4,0,4,5,5,5,32,30,Level 4
1,0,0,0,2,2,3,0,3,4,0,0,0,0,0,15,55,Level 1
0,1,1,2,0,0,3,3,3,0,4,0,0,0,5,22,55,Level 2
0,0,1,0,2,0,3,0,0,0,4,4,5,0,0,19,52,Level 2
1,0,1,0,0,0,3,3,3,4,0,4,5,5,5,34,47,Level 4
1,1,0,2,0,0,0,3,0,4,4,4,0,5,5,29,43,Level 4
1,0,1,0,0,2,0,3,3,4,0,0,5,0,5,24,53,Level 2
0,0,0,0,0,2,3,0,0,4,4,0,0,5,0,18,58,Level 1
1,0,0,2,0,2,0,3,0,0,4,0,0,0,5,17,52,Level 1
0,1,0,2,0,0,3,3,0,0,4,0,0,5,5,23,34,Level 4
1,1,0,2,2,0,3,0,3,0,4,0,5,0,0,21,46,Level 2
0,1,0,0,0,2,3,0,0,4,4,4,5,0,5,28,38,Level 4
1,1,0,2,0,2,3,0,3,0,4,0,5,5,0,26,50,Level 3
0,1,1,2,0,0,3,3,3,0,0,0,5,0,5,23,36,Level 3
1,0,0,0,2,2,3,0,3,0,4,0,0,0,5,20,41,Level 2
1,1,1,2,0,2,0,0,3,0,0,4,0,5,5,24,31,Level 4
0,1,0,2,0,0,3,0,3,4,4,0,0,0,0,17,43,Level 2
0,1,0,0,2,2,0,0,3,0,0,4,5,5,0,22,44,Level 3
0,1,1,0,2,2,0,3,3,0,4,0,0,5,5,26,51,Level 3
0,1,1,2,2,0,3,3,0,0,0,0,5,0,0,17,37,Level 2
0,1,1,2,2,0,3,3,3,4,4,0,5,0,0,28,44,Level 3
0,1,0,0,2,2,0,0,0,4,0,0,0,5,0,14,39,Level 2
1,1,1,0,2,2,3,0,3,0,0,4,5,5,5,32,56,Level 3
1,1,1,0,0,0,0,0,0,0,4,0,0,5,0,12,45,Level 1
0,0,0,0,0,2,0,3,0,0,4,0,0,5,5,19,50,Level 2
0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,11,57,Level 1
1,0,0,2,0,0,0,3,0,0,4,0,5,0,5,20,31,Level 3
0,0,0,0,2,2,3,0,3,0,4,0,5,0,5,24,34,Level 4
0,1,1,2,2,2,3,0,0,0,4,0,0,0,0,15,59,Level 1
0,0,1,2,2,0,3,3,3,0,4,0,5,5,5,33,35,Level 4
0,0,1,2,2,2,0,0,0,0,0,0,0,5,5,17,59,Level 1
0,0,0,2,0,0,3,3,0,4,0,0,5,5,5,27,53,Level 3
0,1,0,2,2,2,0,3,0,0,4,0,5,0,5,24,48,Level 2
0,0,1,2,2,0,3,3,3,4,0,4,0,5,5,32,58,Level 3
0,0,1,2,2,0,3,0,0,0,4,0,5,5,0,22,52,Level 2
0,1,1,2,0,2,3,3,3,0,0,4,5,5,5,34,41,Level 4
1,1,1,0,0,0,3,0,0,0,0,4,5,5,0,20,54,Level 2
0,0,1,2,2,2,0,0,3,0,4,4,0,0,0,18,35,Level 3
1,0,0,2,0,2,0,0,0,0,4,4,5,5,5,28,59,Level 2
0,0,1,0,2,0,3,3,3,4,4,0,5,0,5,30,44,Level 4
0,0,0,0,2,0,3,0,0,0,4,0,0,0,5,14,56,Level 1
1,1,0,0,0,0,0,3,0,0,0,0,5,5,5,20,40,Level 2
1,1,0,2,0,2,0,3,0,4,0,0,0,5,0,18,42,Level 2
1,1,1,0,0,2,3,3,0,4,4,4,5,5,5,38,52,Level 4
1,1,0,2,2,2,3,3,3,0,0,0,5,0,5,27,35,Level 4
0,1,0,2,2,2,3,3,0,4,4,0,0,0,0,21,50,Level 2
1,1,1,0,0,2,3,0,3,4,0,0,0,0,0,15,39,Level 2
0,0,1,2,2,2,0,0,0,0,4,0,0,5,5,21,44,Level 2
0,1,0,0,2,2,0,3,3,4,4,0,0,0,0,19,33,Level 3
0,0,0,2,0,2,3,0,3,0,0,0,0,5,5,20,38,Level 3
1,1,0,0,2,2,0,0,0,0,0,0,0,0,5,11,54,Level 1
0,1,0,2,0,0,0,3,0,4,4,4,5,0,5,28,36,Level 4
1,0,0,0,2,0,0,0,3,4,0,4,0,0,5,19,45,Level 2
0,0,1,0,0,2,3,0,0,0,4,4,5,5,5,29,35,Level 4
0,1,1,0,2,0,0,3,0,4,0,0,0,0,0,11,35,Level 1
0,1,0,0,2,2,0,0,3,4,0,0,5,5,5,27,57,Level 2
1,0,0,0,0,2,3,3,3,4,4,4,0,5,5,34,32,Level 4
0,0,1,2,0,2,3,3,3,0,4,0,5,5,5,33,40,Level 4
1,1,0,2,0,0,3,3,3,0,4,0,5,5,0,27,58,Level 2
1,1,0,2,2,2,3,0,3,0,4,4,0,5,0,27,41,Level 3
0,0,1,0,0,0,3,0,3,4,4,4,0,5,0,24,50,Level 2
0,1,0,2,0,2,0,0,3,0,0,4,0,5,0,17,41,Level 2
0,0,1,2,2,2,3,3,0,0,0,4,5,5,5,32,36,Level 4
1,1,0,2,2,0,0,3,3,4,4,0,5,0,0,25,32,Level 4
0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,8,54,Level 1
0,0,0,2,2,2,3,0,3,4,4,4,5,0,0,29,39,Level 4
0,0,1,2,0,0,3,0,0,4,4,0,5,0,0,19,48,Level 2
0,1,1,0,2,0,0,0,3,4,4,0,0,0,5,20,41,Level 2
0,1,0,2,0,2,0,0,0,0,0,4,5,0,5,19,33,Level 3
0,0,1,0,0,2,3,3,3,4,4,4,0,0,0,24,31,Level 4
1,1,0,0,0,0,0,0,3,0,4,4,5,0,5,23,58,Level 2
0,0,0,2,0,0,0,0,3,4,0,0,0,0,5,14,41,Level 2
0,1,0,0,2,0,3,3,0,4,4,4,5,0,0,26,50,Level 3
0,0,1,0,0,2,3,0,3,4,4,0,0,0,0,17,31,Level 3
1,1,1,2,0,0,0,0,0,0,0,0,5,0,0,10,59,Level 1
0,0,0,0,2,0,3,3,3,0,0,4,0,5,5,25,51,Level 2
1,0,1,2,0,2,0,0,3,4,4,0,0,0,5,22,44,Level 3
1,0,0,0,2,0,3,0,0,0,0,0,5,0,5,16,42,Level 2
1,1,0,2,2,0,3,0,0,4,0,0,0,0,0,13,30,Level 2
1,0,0,0,0,2,3,3,0,4,4,0,5,0,0,22,52,Level 2
0,0,0,2,2,2,0,3,3,4,0,0,5,5,0,26,51,Level 3
